6861107455,6861107455,JUAN ZUFRIATEGUI 1999-2011,-34.540395000000004,-58.480335,1,157,16,21G,JNAMBA021,Est. Liniers - Cement. de Olivos ,3
6861111413,6861111413,ADOLFO ALSINA 1437-1449,-34.534007,-58.47708000000001,1,157,16,21G,JNAMBA021,Est. Liniers - Cement. de Olivos ,3
6861122993,6861122993,SATURNINO SEGUROLA 722,-34.528147,-58.472756999999994,1,157,16,21G,JNAMBA021,Est. Liniers - Cement. de Olivos ,3
6861124148,6861124148,GENERAL SAN MARTÍN 968,-34.521053,-58.477775,1,157,16,21G,JNAMBA021,Est. Liniers - Cement. de Olivos ,3
6861126992,6861126992,LISANDRO DE LA TORRE 420,-34.533062,-58.475131999999995,1,157,16,21G,JNAMBA021,Est. Liniers - Cement. de Olivos ,3
6861129460,6861129460,PANAMERICANA 446,-34.522777000000005,-58.512097,1,2963,9,365R14,JPBSAS365,Saavedra - Bº Namuncura x Panamericana,3
6882104950,6882104950,AVENIDA ANTÁRTIDA ARGENTINA Y LINTRIDIS,-34.112429999999996,-59.058952000000005,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882108523,6882108523,AVENIDA ANTÁRTIDA ARGENTINA Y CALLE 2,-34.1049,-59.045605,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882113931,6882113931,AVENIDA 11 Y CALLE 20,-34.050287,-59.197228,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882115682,6882115682,AVENIDA ANTÁRTIDA ARGENTINA Y CAMERON,-34.104213,-59.044321999999994,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882116607,6882116607,AVENIDA ANTÁRTIDA ARGENTINA Y CALLE 40,-34.109407,-59.053622999999995,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882117299,6882117299,AVENIDA ANTÁRTIDA ARGENTINA Y EL TREBOL,-34.124012,-59.08226,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882117618,6882117618,AVENIDA ANTA Y BOLIVAR,-34.099458,-59.035242000000004,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882120778,6882120778,AVENIDA ANTÁRTIDA ARGENTINA Y BARRIO SAN MIGUEL,-34.1144,-59.062835,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882121501,6882121501,AVENIDA ANTÁRTIDA ARGENTINA Y PARAGUAY,-34.100965,-59.038222999999995,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882122552,6882122552,AVENIDA ANTÁRTIDA ARGENTINA Y CARRIEGO,-34.103375,-59.042727,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882124315,6882124315,AVENIDA ANTÁRTIDA ARGENTINA Y BARRIO VIPERMUN,-34.117622,-59.069559999999996,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882125780,6882125780,AVENIDA ANTÁRTIDA ARGENTINA Y HOSPITAL FAVALORO,-34.11022,-59.055002,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882128000,6882128000,ACCESO A LIMA Y SILOS,-34.070159999999994,-59.201953,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882130127,6882130127,ACCESO A LIMA Y ROTONDA LIMA,-34.078078000000005,-59.204473,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882130313,6882130313,CALLE 2 Y TERMINAL LIMA,-34.042402,-59.194937,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882130741,6882130741,AVENIDA ANTÁRTIDA ARGENTINA Y CALLE 6,-34.105567,-59.046837,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882134085,6882134085,CALLE 11 Y CALLE 7,-34.052515,-59.19785699999999,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882135014,6882135014,COLECTORA NORTE Y KM 100,-34.081577,-59.205532999999996,1,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882104951,6882104951,AVENIDA ANTÁRTIDA ARGENTINA Y LINTRIDIS,-34.11235,-59.059,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882106596,6882106596,COLECTORA NORTE Y FABRICA ISENBECK,-34.118912,-59.098305,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882108351,6882108351,AVENIDA ANTÁRTIDA ARGENTINA Y HOSPITAL FAVALORO,-34.110137,-59.05505,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882108524,6882108524,AVENIDA ANTÁRTIDA ARGENTINA Y CALLE 2,-34.104822,-59.04564,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882112397,6882112397,COLECTORA NORTE Y PEAJE LIMA,-34.100802,-59.150175,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882113930,6882113930,AVENIDA 11 Y CALLE 20,-34.050295,-59.19718,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882115469,6882115469,COLECTORA NORTE Y COARASA,-34.098813,-59.15584499999999,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882115635,6882115635,COLECTORA NORTE Y EST SERVICIO SHELL,-34.110197,-59.123267000000006,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882115683,6882115683,AVENIDA ANTÁRTIDA ARGENTINA Y CAMERON,-34.104132,-59.044365,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882116608,6882116608,AVENIDA ANTÁRTIDA ARGENTINA Y CALLE 40,-34.109407,-59.053627,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882117300,6882117300,AVENIDA ANTÁRTIDA ARGENTINA Y EL TREBOL,-34.123977000000004,-59.082262,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882120779,6882120779,AVENIDA ANTÁRTIDA ARGENTINA Y BARRIO SAN MIGUEL,-34.114335,-59.062865,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882121355,6882121355,COLECTORA NORTE Y LAURO,-34.083940000000005,-59.198432,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882121502,6882121502,AVENIDA ANTÁRTIDA ARGENTINA Y PARAGUAY,-34.100963,-59.038222999999995,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882122553,6882122553,AVENIDA ANTÁRTIDA ARGENTINA Y CARRIEGO,-34.103291999999996,-59.04277,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882123252,6882123252,COLECTORA NORTE Y FABRICA QUILMES,-34.102828,-59.144373,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882123509,6882123509,CALLE 2 Y TERMINAL LIMA,-34.042435,-59.194784999999996,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
6882123543,6882123543,COLECTORA NORTE Y ESCUELA 18,-34.092017,-59.175321999999994,0,948,146,228-2CC,JPBSAS228C,Zarate - Lima,3
